EnzymeID,GeneName,UniProtID,Taxon,TaxonID,Name,Co-Faktor,Complex,Set,Candidate
R-DDI-6788595,hmgL,Q54QI7,Dictyostelium discoideum,6,HMGCLL1:Mg2+ [cytosol],,True,False,False
R-DDI-6800325,dgat2,Q54GC1,Dictyostelium discoideum,6,dgat2 [endoplasmic reticulum membrane],-,False,False,False
R-DDI-195697,ebp,Q55E32,Dictyostelium discoideum,6,ebp [endoplasmic reticulum membrane],-,False,False,False
R-DDI-6808466,comG,Q54DG1,Dictyostelium discoideum,6,comG [lipid droplet],-,False,False,False
R-DDI-6809254,-,-,Dictyostelium discoideum,6,binding,-,False,False,False
R-DDI-6809309,-,-,Dictyostelium discoideum,6,binding,-,False,False,False
R-DDI-6809318,,Q54TD5,Dictyostelium discoideum,6,"MTMR6:MTMR9,MTMR8:MTMR9 [cytosol]",,False,True,False
R-DDI-6809318,,Q54TD5,Dictyostelium discoideum,6,"MTMR6:MTMR9,MTMR8:MTMR9 [cytosol]",,False,True,False
R-DDI-6809680,-,-,Dictyostelium discoideum,6,binding,-,False,False,False
R-DDI-6809707,-,-,Dictyostelium discoideum,6,binding,-,False,False,False
R-DDI-6809679,,Q55BL7,Dictyostelium discoideum,6,MTM1:MTMR12 [cytosol],,True,False,False
R-DDI-6809764,-,-,Dictyostelium discoideum,6,binding,-,False,False,False
R-DDI-6809761,,Q54YC2,Dictyostelium discoideum,6,MTMR2:SBF1 [endoplasmic reticulum membrane],,True,False,False
R-DDI-6809761,,Q54YC2,Dictyostelium discoideum,6,MTMR2:SBF1 [endoplasmic reticulum membrane],,True,False,False
R-DDI-6809799,acbA,Q5FXM5,Dictyostelium discoideum,6,ECI2 trimer [peroxisomal matrix],,True,False,False
R-DDI-6809219,,Q54GC2,Dictyostelium discoideum,6,NUDT19 [peroxisomal matrix],-,False,False,False
R-DDI-6810583,,Q86JE3,Dictyostelium discoideum,6,HSD17B14 tetramer [cytosol],,True,False,False
R-DDI-6811466,,Q556H0,Dictyostelium discoideum,6,PIP4K2 dimers [nucleoplasm],,False,False,True
R-DDI-1498821-3,,Q54JJ8,Dictyostelium discoideum,6,Homologues of PNPLA6 [endoplasmic reticulum membrane],,False,True,False
R-DDI-6814799,,Q54MJ8,Dictyostelium discoideum,6,ENPP6 [plasma membrane],-,False,False,False
R-DDI-71012,mcee,Q553V2,Dictyostelium discoideum,6,mcee [mitochondrial matrix],-,False,False,False
R-DDI-71026,,Q8T131,Dictyostelium discoideum,6,6x(Btn-PCCA:PCCB) [mitochondrial matrix],,True,False,False
R-DDI-70839,,Q86AD9,Dictyostelium discoideum,6,ACAT1 tetramer [mitochondrial matrix],,True,False,False
R-DDI-56573-3,hgsB,Q86HL5,Dictyostelium discoideum,6,Homologues of HMGCS2 [mitochondrial matrix],,False,True,False
R-DDI-8955621,oxct1,Q54JD9,Dictyostelium discoideum,6,OXCT dimers [mitochondrial matrix],,False,True,False
R-DDI-74264,hmgL,Q54QI7,Dictyostelium discoideum,6,HMGCL dimer [mitochondrial matrix],,True,False,False
R-DDI-70839,,Q86AD9,Dictyostelium discoideum,6,ACAT1 tetramer [mitochondrial matrix],,True,False,False
R-DDI-8876883,,,Dictyostelium discoideum,6,Btn-ACACA:2Mn2+ polymer [cytosol],manganese(2+),False,False,False
R-DDI-77380,stlA,Q55E72,Dictyostelium discoideum,6,FASN dimer [cytosol],,True,False,False
R-DDI-1500583,,Q55CZ2,Dictyostelium discoideum,6,AGPAT [endoplasmic reticulum membrane],,False,True,False
R-DDI-55717,gk,Q54VT8,Dictyostelium discoideum,6,gk [cytosol],-,False,False,False
R-DDI-549151,,Q75JA1,Dictyostelium discoideum,6,"LPIN1,2,3 [endoplasmic reticulum membrane]",,False,False,True
R-DDI-200109,dgat1,Q55BH9,Dictyostelium discoideum,6,DGAT1 tetramer [endoplasmic reticulum membrane],,True,False,False
R-DDI-71048,echs1,Q1ZXF1,Dictyostelium discoideum,6,ECHS1 hexamer [mitochondrial matrix],,True,False,False
R-DDI-71048,echs1,Q1ZXF1,Dictyostelium discoideum,6,ECHS1 hexamer [mitochondrial matrix],,True,False,False
R-DDI-71048,echs1,Q1ZXF1,Dictyostelium discoideum,6,ECHS1 hexamer [mitochondrial matrix],,True,False,False
R-DDI-71048,echs1,Q1ZXF1,Dictyostelium discoideum,6,ECHS1 hexamer [mitochondrial matrix],,True,False,False
R-DDI-71048,echs1,Q1ZXF1,Dictyostelium discoideum,6,ECHS1 hexamer [mitochondrial matrix],,True,False,False
R-DDI-804966,,Q54WA9,Dictyostelium discoideum,6,HSD17B1 dimer [cytosol],,True,False,False
R-DDI-8848217,,Q86AD9,Dictyostelium discoideum,6,ACAT2 tetramer [cytosol],,True,False,False
R-DDI-8848246,-,-,Dictyostelium discoideum,6,binding,-,False,False,False
R-DDI-8848250,-,-,Dictyostelium discoideum,6,binding,-,False,False,False
R-DDI-8848588,dgat2,Q54GC1,Dictyostelium discoideum,6,dgat2 [endoplasmic reticulum membrane],-,False,False,False
R-DDI-8848506,dgat2,Q54GC1,Dictyostelium discoideum,6,dgat2 [endoplasmic reticulum membrane],-,False,False,False
R-DDI-8848506,dgat2,Q54GC1,Dictyostelium discoideum,6,dgat2 [endoplasmic reticulum membrane],-,False,False,False
R-DDI-8849952-4,,Q86HL0,Dictyostelium discoideum,6,Homologues of INPP5F [early endosome membrane],,False,True,False
R-DDI-8862181,,Q55E82,Dictyostelium discoideum,6,2xHSD17B8:2xCBR4 [mitochondrial matrix],,True,False,False
R-DDI-5216203,,Q54SX3,Dictyostelium discoideum,6,MFSD2A [plasma membrane],-,False,False,False
R-DDI-8868084,osbK,Q54ID7,Dictyostelium discoideum,6,OSBPs [cytosol],,False,True,False
R-DDI-8867857,osbL,Q54EF5,Dictyostelium discoideum,6,"OSBPL5,8,10 [cytosol]",,False,True,False
R-DDI-429725-3,osbH,Q54QP6,Dictyostelium discoideum,6,Homologues of OSBP [cytosol],,False,True,False
R-DDI-8869240,,Q86KP6,Dictyostelium discoideum,6,"PITPNM1,2,3 [cytosol]",,False,True,False
R-DDI-8874443,tmem86,Q86H31,Dictyostelium discoideum,6,tmem86 [endoplasmic reticulum membrane],-,False,False,False
R-DDI-5696385,aslB,Q554Z5,Dictyostelium discoideum,6,aslB [mitochondrial matrix],-,False,False,False
R-DDI-8867341,,,Dictyostelium discoideum,6,Btn-ACACB:2Mn2+ polymer [mitochondrial outer membrane],manganese(2+),False,False,False
R-DDI-8878644,cf60,Q54PR9,Dictyostelium discoideum,6,cf60 [mitochondrial matrix],-,False,False,False
R-DDI-8933305,,Q55DQ6,Dictyostelium discoideum,6,MCAT [mitochondrial matrix],-,False,False,False
R-DDI-8942204-3,,Q86H96,Dictyostelium discoideum,6,Homologues of ALOXE3 [cytosol],,False,True,False
R-DDI-8952144,,Q54UH9,Dictyostelium discoideum,6,PLPP6 [plasma membrane],-,False,False,False
R-DDI-8933312,,Q54XE3,Dictyostelium discoideum,6,PLA2G15 [extracellular region],-,False,False,False
R-DDI-8952866,mecr,Q54YT4,Dictyostelium discoideum,6,MECR dimer [mitochondrial matrix],,True,False,False
R-DDI-5601921,,Q54TK6,Dictyostelium discoideum,6,PLD6 dimer [mitochondrial outer membrane],,True,False,False
R-DDI-8933306,,Q54T75,Dictyostelium discoideum,6,HTD2 [mitochondrial matrix],-,False,False,False
R-DDI-8959464,,Q54B63,Dictyostelium discoideum,6,SAMD8 [endoplasmic reticulum membrane],-,False,False,False
R-DDI-429010-3,,Q86H96,Dictyostelium discoideum,6,Homologues of ALOX5 [cytosol],,False,True,False
R-DDI-429010-3,,Q86H96,Dictyostelium discoideum,6,Homologues of ALOX5 [cytosol],,False,True,False
R-DDI-266038,lkhA,P52922,Dictyostelium discoideum,6,LTA4H:Zn2+ [cytosol],,True,False,False
R-DDI-429010-3,,Q86H96,Dictyostelium discoideum,6,Homologues of ALOX5 [cytosol],,False,True,False
R-DDI-266038,lkhA,P52922,Dictyostelium discoideum,6,LTA4H:Zn2+ [cytosol],,True,False,False
R-DDI-429010-3,,Q86H96,Dictyostelium discoideum,6,Homologues of ALOX5 [cytosol],,False,True,False
R-DDI-2142838-3,lipA,Q54W35,Dictyostelium discoideum,6,Homologues of ALOX15 [cytosol],,False,True,False
R-DDI-429010-3,,Q86H96,Dictyostelium discoideum,6,Homologues of ALOX5 [cytosol],,False,True,False
R-DDI-266038,lkhA,P52922,Dictyostelium discoideum,6,LTA4H:Zn2+ [cytosol],,True,False,False
R-DDI-266038,lkhA,P52922,Dictyostelium discoideum,6,LTA4H:Zn2+ [cytosol],,True,False,False
R-DDI-429010-3,,Q86H96,Dictyostelium discoideum,6,Homologues of ALOX5 [cytosol],,False,True,False
R-DDI-429010-3,,Q86H96,Dictyostelium discoideum,6,Homologues of ALOX5 [cytosol],,False,True,False
R-DDI-266038,lkhA,P52922,Dictyostelium discoideum,6,LTA4H:Zn2+ [cytosol],,True,False,False
R-DDI-266038,lkhA,P52922,Dictyostelium discoideum,6,LTA4H:Zn2+ [cytosol],,True,False,False
R-DDI-429010-3,,Q86H96,Dictyostelium discoideum,6,Homologues of ALOX5 [cytosol],,False,True,False
R-DDI-2142838-3,lipA,Q54W35,Dictyostelium discoideum,6,Homologues of ALOX15 [cytosol],,False,True,False
R-DDI-429010-3,,Q86H96,Dictyostelium discoideum,6,Homologues of ALOX5 [cytosol],,False,True,False
R-DDI-266038,lkhA,P52922,Dictyostelium discoideum,6,LTA4H:Zn2+ [cytosol],,True,False,False
R-DDI-2142793,,,Dictyostelium discoideum,6,ALOX12:Fe2+ [cytosol],iron(2+),True,False,False
R-DDI-2142838-3,lipA,Q54W35,Dictyostelium discoideum,6,Homologues of ALOX15 [cytosol],,False,True,False
R-DDI-429010-3,,Q86H96,Dictyostelium discoideum,6,Homologues of ALOX5 [cytosol],,False,True,False
R-DDI-429010-3,,Q86H96,Dictyostelium discoideum,6,Homologues of ALOX5 [cytosol],,False,True,False
R-DDI-429010-3,,Q86H96,Dictyostelium discoideum,6,Homologues of ALOX5 [cytosol],,False,True,False
R-DDI-2142838-3,lipA,Q54W35,Dictyostelium discoideum,6,Homologues of ALOX15 [cytosol],,False,True,False
R-DDI-2142838-3,lipA,Q54W35,Dictyostelium discoideum,6,Homologues of ALOX15 [cytosol],,False,True,False
R-DDI-2142838-3,lipA,Q54W35,Dictyostelium discoideum,6,Homologues of ALOX15 [cytosol],,False,True,False
R-DDI-266038,lkhA,P52922,Dictyostelium discoideum,6,LTA4H:Zn2+ [cytosol],,True,False,False
R-DDI-2142793,,,Dictyostelium discoideum,6,ALOX12:Fe2+ [cytosol],iron(2+),True,False,False
R-DDI-429010-3,,Q86H96,Dictyostelium discoideum,6,Homologues of ALOX5 [cytosol],,False,True,False
R-DDI-2142838-3,lipA,Q54W35,Dictyostelium discoideum,6,Homologues of ALOX15 [cytosol],,False,True,False
R-DDI-2142793,,,Dictyostelium discoideum,6,ALOX12:Fe2+ [cytosol],iron(2+),True,False,False
R-DDI-429010-3,,Q86H96,Dictyostelium discoideum,6,Homologues of ALOX5 [cytosol],,False,True,False
R-DDI-429010-3,,Q86H96,Dictyostelium discoideum,6,Homologues of ALOX5 [cytosol],,False,True,False
R-DDI-429010-3,,Q86H96,Dictyostelium discoideum,6,Homologues of ALOX5 [cytosol],,False,True,False
R-DDI-2142838-3,lipA,Q54W35,Dictyostelium discoideum,6,Homologues of ALOX15 [cytosol],,False,True,False
R-DDI-429010-3,,Q86H96,Dictyostelium discoideum,6,Homologues of ALOX5 [cytosol],,False,True,False
R-DDI-2142793,,,Dictyostelium discoideum,6,ALOX12:Fe2+ [cytosol],iron(2+),True,False,False
R-DDI-2142793,,,Dictyostelium discoideum,6,ALOX12:Fe2+ [cytosol],iron(2+),True,False,False
R-DDI-429010-3,,Q86H96,Dictyostelium discoideum,6,Homologues of ALOX5 [cytosol],,False,True,False
R-DDI-2142762,mgst,Q54GA9,Dictyostelium discoideum,6,LTC4S trimer [endoplasmic reticulum membrane],,True,False,False
R-DDI-2142762,mgst,Q54GA9,Dictyostelium discoideum,6,LTC4S trimer [endoplasmic reticulum membrane],,True,False,False
R-DDI-9027041,cyp517A4,Q54QD0,Dictyostelium discoideum,6,"CYP1A2,2C8,2C9,2D6,2E1,3A4 [endoplasmic reticulum membrane]",,False,True,False
R-DDI-52681-24,cyp517A4,Q54QD0,Dictyostelium discoideum,6,Homologues of CYP2E1 [endoplasmic reticulum membrane],,False,True,False
R-DDI-52681-24,cyp517A4,Q54QD0,Dictyostelium discoideum,6,Homologues of CYP2E1 [endoplasmic reticulum membrane],,False,True,False
R-DDI-429010-3,,Q86H96,Dictyostelium discoideum,6,Homologues of ALOX5 [cytosol],,False,True,False
R-DDI-429010-3,,Q86H96,Dictyostelium discoideum,6,Homologues of ALOX5 [cytosol],,False,True,False
R-DDI-429010-3,,Q86H96,Dictyostelium discoideum,6,Homologues of ALOX5 [cytosol],,False,True,False
R-DDI-428236-5,,Q54HN2,Dictyostelium discoideum,6,Homologues of SPHK2 [cytosol],,False,True,False
R-DDI-2291936,,Q54GK8,Dictyostelium discoideum,6,MLYCD(40-493) [peroxisomal matrix],-,False,False,False
R-DME-110060,Dmel\CG4598,Q9VL68,Drosophila melanogaster,7,DCI dimer [mitochondrial matrix],,True,False,False
R-DME-77335,,Q9VSA3,Drosophila melanogaster,7,ACADM tetramer [mitochondrial matrix],,True,False,False
R-DME-110060,Dmel\CG4598,Q9VL68,Drosophila melanogaster,7,DCI dimer [mitochondrial matrix],,True,False,False
R-DME-1449687,-,-,Drosophila melanogaster,7,binding,-,False,False,False
R-DME-1524029,oys,Q6NN55,Drosophila melanogaster,7,LPCAT [endoplasmic reticulum membrane],,False,True,False
R-DME-1498772,LPCAT,Q0KHU5,Drosophila melanogaster,7,LPCAT [endoplasmic reticulum membrane],-,False,False,False
R-DME-1498760,CLS,Q8MZC4,Drosophila melanogaster,7,CLS [mitochondrial inner membrane],-,False,False,False
R-DME-1524029,oys,Q6NN55,Drosophila melanogaster,7,LPCAT [endoplasmic reticulum membrane],,False,True,False
R-DME-1498778,frj,Q9VMD5,Drosophila melanogaster,7,frj [endoplasmic reticulum membrane],-,False,False,False
R-DME-1498778,frj,Q9VMD5,Drosophila melanogaster,7,frj [endoplasmic reticulum membrane],-,False,False,False
R-DME-1498772,LPCAT,Q0KHU5,Drosophila melanogaster,7,LPCAT [endoplasmic reticulum membrane],-,False,False,False
R-DME-1524037,nes,Q9VVX5,Drosophila melanogaster,7,LPSAT [endoplasmic reticulum membrane],,False,True,False
R-DME-1524037,nes,Q9VVX5,Drosophila melanogaster,7,LPSAT [endoplasmic reticulum membrane],,False,True,False
R-DME-1500579,bmm,E1JI03,Drosophila melanogaster,7,PNPLA2/3 [endoplasmic reticulum membrane],,False,True,False
R-DME-1500579,bmm,E1JI03,Drosophila melanogaster,7,PNPLA2/3 [endoplasmic reticulum membrane],,False,True,False
R-DME-1524037,nes,Q9VVX5,Drosophila melanogaster,7,LPSAT [endoplasmic reticulum membrane],,False,True,False
R-DME-1498760,CLS,Q8MZC4,Drosophila melanogaster,7,CLS [mitochondrial inner membrane],-,False,False,False
R-DME-1524037,nes,Q9VVX5,Drosophila melanogaster,7,LPSAT [endoplasmic reticulum membrane],,False,True,False
R-DME-61855,mino,Q9Y137,Drosophila melanogaster,7,mino [mitochondrial outer membrane],-,False,False,False
R-DME-1524100,Mtpalpha,Q9V397,Drosophila melanogaster,7,HADH octamer [mitochondrial inner membrane],,True,False,False
R-DME-1500579,bmm,E1JI03,Drosophila melanogaster,7,PNPLA2/3 [endoplasmic reticulum membrane],,False,True,False
R-DME-1299435,Taz,Q9V6G5,Drosophila melanogaster,7,Taz [mitochondrial inner membrane],-,False,False,False
R-DME-1299435,Taz,Q9V6G5,Drosophila melanogaster,7,Taz [mitochondrial inner membrane],-,False,False,False
R-DME-1500579,bmm,E1JI03,Drosophila melanogaster,7,PNPLA2/3 [endoplasmic reticulum membrane],,False,True,False
R-DME-1299435,Taz,Q9V6G5,Drosophila melanogaster,7,Taz [mitochondrial inner membrane],-,False,False,False
R-DME-201596,iPLA2-VIA,Q7KUD4,Drosophila melanogaster,7,iPLA2-VIA [cytosol],-,False,False,False
R-DME-201596,iPLA2-VIA,Q7KUD4,Drosophila melanogaster,7,iPLA2-VIA [cytosol],-,False,False,False
R-DME-200109,mdy,Q960U8,Drosophila melanogaster,7,DGAT1 tetramer [endoplasmic reticulum membrane],,True,False,False
R-DME-1299435,Taz,Q9V6G5,Drosophila melanogaster,7,Taz [mitochondrial inner membrane],-,False,False,False
R-DME-1500584,,,Drosophila melanogaster,7,EPT1:Mg2+/Mn2+ [endoplasmic reticulum membrane],manganese(2+),True,False,False
R-DME-1500647,Pis,Q8SX37,Drosophila melanogaster,7,CDIPT:Mg2+/Mn2+ [endoplasmic reticulum membrane],,True,False,False
R-DME-1524078,Dmel\CG2201,Q8IMF4,Drosophila melanogaster,7,CHK dimer [cytosol],,False,True,False
R-DME-1498760,CLS,Q8MZC4,Drosophila melanogaster,7,CLS [mitochondrial inner membrane],-,False,False,False
R-DME-1524125,Pcyt2,Q9W0D9,Drosophila melanogaster,7,PCYT1 dimer [endoplasmic reticulum membrane],,False,True,False
R-DME-1500633,CG14122,Q9VWF3,Drosophila melanogaster,7,PHOSPHO1:Mg2+ [cytosol],,True,False,False
R-DME-1500651,Cds,P56079,Drosophila melanogaster,7,CDS1:Mg2+ [endoplasmic reticulum membrane],,True,False,False
R-DME-1500633,CG14122,Q9VWF3,Drosophila melanogaster,7,PHOSPHO1:Mg2+ [cytosol],,True,False,False
R-DME-1498755,Cds,P56079,Drosophila melanogaster,7,Cds [mitochondrial inner membrane],-,False,False,False
R-DME-1498795,Pld,B7YZT5,Drosophila melanogaster,7,Pld [endoplasmic reticulum membrane],-,False,False,False
R-DME-1498806,Pss,Q9VPD3,Drosophila melanogaster,7,Pss [endoplasmic reticulum membrane],-,False,False,False
R-DME-1500642,Pect,Q9VK25,Drosophila melanogaster,7,PCYT2 dimer [endoplasmic reticulum membrane],,True,False,False
R-DME-1500636,Lpin,Q8SXP0,Drosophila melanogaster,7,LPIN [endoplasmic reticulum membrane],,False,True,False
R-DME-1500636,Lpin,Q8SXP0,Drosophila melanogaster,7,LPIN [endoplasmic reticulum membrane],,False,True,False
R-DME-1500619,eas,P54352,Drosophila melanogaster,7,CHK/ETNK [cytosol],,False,True,False
R-DME-191990-4,Fatp2,Q7KVJ6,Drosophila melanogaster,7,Homologues of SLC27A5 [endoplasmic reticulum membrane],,False,True,False
R-DME-1602354,Dmel\CG3009,Q9W4I0,Drosophila melanogaster,7,PLA2(16) [extracellular region],,False,True,False
R-DME-1602352,GXIVsPLA2,Q9VUV6,Drosophila melanogaster,7,PLA2G12A:Ca2+ [extracellular region],,True,False,False
R-DME-1602352,GXIVsPLA2,Q9VUV6,Drosophila melanogaster,7,PLA2G12A:Ca2+ [extracellular region],,True,False,False
R-DME-1602354,Dmel\CG3009,Q9W4I0,Drosophila melanogaster,7,PLA2(16) [extracellular region],,False,True,False
R-DME-975621,Dmel\CG7365,Q9VW80,Drosophila melanogaster,7,Dmel\CG7365 [plasma membrane],-,False,False,False
R-DME-1602354,Dmel\CG3009,Q9W4I0,Drosophila melanogaster,7,PLA2(16) [extracellular region],,False,True,False
R-DME-1602352,GXIVsPLA2,Q9VUV6,Drosophila melanogaster,7,PLA2G12A:Ca2+ [extracellular region],,True,False,False
R-DME-1605675,Sap-r,Q9Y125,Drosophila melanogaster,7,GBA:SAPC [lysosomal membrane],,True,False,False
R-DME-3229251,Ect3,Q9VGE7,Drosophila melanogaster,7,BGAL [lysosomal lumen],,False,False,True
R-DME-1605744,Dmel\CG5731,Q9VL27,Drosophila melanogaster,7,GLA dimer [lysosomal lumen],,True,False,False
R-DME-1605710,CG3376-RA,D6W4U0,Drosophila melanogaster,7,CG3376-RA [lysosomal lumen],-,False,False,False
R-DME-1606266,nSMase,Q9VZS6,Drosophila melanogaster,7,"SMPD2,3:Mg2+ [plasma membrane]",,True,False,False
R-DME-1606289,Dmel\CG6962,Q9VGH0,Drosophila melanogaster,7,SMPD4:Mg2+ [endoplasmic reticulum membrane],,True,False,False
R-DME-3229251,Ect3,Q9VGE7,Drosophila melanogaster,7,BGAL [lysosomal lumen],,False,False,True
R-DME-4127415,CDase,Q9VA70,Drosophila melanogaster,7,ASAH2-like proteins [plasma membrane],,False,False,True
R-DME-163756,-,-,Drosophila melanogaster,7,binding,-,False,False,False
R-DME-1631585,GlcT,Q9W297,Drosophila melanogaster,7,GlcT [Golgi membrane],-,False,False,False
R-DME-1631584,Cerk,Q9VNA6,Drosophila melanogaster,7,Cerk [plasma membrane],-,False,False,False
R-DME-549319,Orct,Q9VCA2,Drosophila melanogaster,7,Orct [plasma membrane],-,False,False,False
R-DME-1655831,-,-,Drosophila melanogaster,7,omitted,-,False,False,False
R-DME-381108,S1P,Q9VP10,Drosophila melanogaster,7,S1P [Golgi membrane],-,False,False,False
R-DME-381131,S2P,Q7JZ56,Drosophila melanogaster,7,S2P [Golgi membrane],-,False,False,False
R-DME-1806157,PIP5K59B,Q0E8Y1,Drosophila melanogaster,7,PIP5K1A-C [cytosol],,False,True,False
R-DME-1806229,PIP4K,Q8SXX1,Drosophila melanogaster,7,PIP4K2 dimers [cytosol],,False,False,True
R-DME-1604617,Pi4KIIalpha,Q9VND3,Drosophila melanogaster,7,Pi4KIIalpha [cytosol],-,False,False,False
R-DME-1806231,mtm,Q9VMI9,Drosophila melanogaster,7,"MTM1,MTMR2,MTMR4,MTMR7 [cytosol]",,False,True,False
R-DME-1806245,sktl,Q9W2R3,Drosophila melanogaster,7,PIP5K1A/B [cytosol],,False,True,False
R-DME-1806271,Pi4KIIIalpha,M9PDM4,Drosophila melanogaster,7,PI4KA/2B [cytosol],,False,True,False
R-DME-1806196,Ocrl,O46094,Drosophila melanogaster,7,Ocrl [cytosol],-,False,False,False
R-DME-1806173,Ocrl,O46094,Drosophila melanogaster,7,"SYNJs,OCRL [cytosol]",,False,True,False
R-DME-1806287,Arf79F,P61209,Drosophila melanogaster,7,ARF1/3:GTP:PI4KB [Golgi membrane],,True,False,False
R-DME-1806247,Pi3K68D,Q7K3H0,Drosophila melanogaster,7,PIK3C2A/G [cytosol],,False,True,False
R-DME-1806185,,,Drosophila melanogaster,7,PIK3C2A/3 [cytosol],magnesium(2+),False,True,False
R-DME-1806186,Dmel\CG9784,M9PHS8,Drosophila melanogaster,7,INPP5(2) [cytosol],,False,True,False
R-DME-1806185,,,Drosophila melanogaster,7,PIK3C2A/3 [cytosol],magnesium(2+),False,True,False
R-DME-1604617,Pi4KIIalpha,Q9VND3,Drosophila melanogaster,7,Pi4KIIalpha [cytosol],-,False,False,False
R-DME-1806173,Ocrl,O46094,Drosophila melanogaster,7,"SYNJs,OCRL [cytosol]",,False,True,False
R-DME-1806223,EDTP,A1ZAS8,Drosophila melanogaster,7,"MTM1,MTMR1,MTMR3,MTMR6,MTMR14,SYNJ1,SYNJ2 [cytosol]",,False,True,False
R-DME-1806185,,,Drosophila melanogaster,7,PIK3C2A/3 [cytosol],magnesium(2+),False,True,False
R-DME-1806233,Pi3K21B,Q7KTZ2,Drosophila melanogaster,7,PIK3C(1) [cytosol],,False,True,False
R-DME-1806231,mtm,Q9VMI9,Drosophila melanogaster,7,"MTM1,MTMR2,MTMR4,MTMR7 [cytosol]",,False,True,False
R-DME-1806157,PIP5K59B,Q0E8Y1,Drosophila melanogaster,7,PIP5K1A-C [cytosol],,False,True,False
R-DME-1806263,mtm,Q9VMI9,Drosophila melanogaster,7,"MTM1,MTMR2,MTMR4 [cytosol]",,False,True,False
R-DME-1806189,Pi3K21B,Q7KTZ2,Drosophila melanogaster,7,PIK3(2) [cytosol],,False,True,False
R-DME-1806242,Sac1,Q9W0I6,Drosophila melanogaster,7,Sac1 [Golgi membrane],-,False,False,False
R-DME-1604637,Sac1,Q9W0I6,Drosophila melanogaster,7,Sac1 [endoplasmic reticulum membrane],-,False,False,False
R-DME-1806242,Sac1,Q9W0I6,Drosophila melanogaster,7,Sac1 [Golgi membrane],-,False,False,False
R-DME-1806245,sktl,Q9W2R3,Drosophila melanogaster,7,PIP5K1A/B [cytosol],,False,True,False
R-DME-1806263,mtm,Q9VMI9,Drosophila melanogaster,7,"MTM1,MTMR2,MTMR4 [cytosol]",,False,True,False
R-DME-1806163,PIP5K59B,Q0E8Y1,Drosophila melanogaster,7,PIP4K2/5K1 [cytosol],,False,True,False
R-DME-199420,"Pten, CG5671, Dmel_CG5671",Q7KMQ6,Drosophila melanogaster,7,Pten [cytosol],-,False,False,False
